ID,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim
20140302243,2014030224,3,away,FALSE,REG,Alain Vigneault,1,29,31,13
201403022415,2014030224,15,home,TRUE,REG,Barry Trotz,2,30,37,23
201403022515,2014030225,15,away,FALSE,OT,Barry Trotz,1,29,24,4
20140302253,2014030225,3,home,TRUE,OT,Alain Vigneault,2,43,32,4
20140302263,2014030226,3,away,TRUE,REG,Alain Vigneault,4,28,30,8
201403022615,2014030226,15,home,FALSE,REG,Barry Trotz,3,45,36,6
201403022715,2014030227,15,away,FALSE,OT,Barry Trotz,1,36,26,8
20140302273,2014030227,3,home,TRUE,OT,Alain Vigneault,2,39,32,6
201403021114,2014030211,14,away,TRUE,OT,Jon Cooper,2,35,32,6
20140302118,2014030211,8,home,FALSE,OT,Michel Therrien,1,44,43,8
201403021214,2014030212,14,away,TRUE,REG,Jon Cooper,6,24,21,13
20140302128,2014030212,8,home,FALSE,REG,Michel Therrien,2,29,28,53
20140302138,2014030213,8,away,FALSE,REG,Michel Therrien,1,31,24,6
201403021314,2014030213,14,home,TRUE,REG,Jon Cooper,2,19,28,4
20140302148,2014030214,8,away,TRUE,REG,Michel Therrien,6,40,29,8
201403021414,2014030214,14,home,FALSE,REG,Jon Cooper,2,24,30,8
201403021514,2014030215,14,away,FALSE,REG,Jon Cooper,1,25,44,22
20140302158,2014030215,8,home,TRUE,REG,Michel Therrien,2,29,30,18
20140302168,2014030216,8,away,FALSE,REG,Michel Therrien,1,19,22,4
201403021614,2014030216,14,home,TRUE,REG,Jon Cooper,4,28,33,4
201603013110,2016030131,10,away,FALSE,OT,Mike Babcock,2,37,47,6
201603013115,2016030131,15,home,TRUE,OT,Barry Trotz,3,44,52,2
201603013210,2016030132,10,away,TRUE,OT,Mike Babcock,4,51,50,12
201603013215,2016030132,15,home,FALSE,OT,Barry Trotz,3,50,55,12
201603013315,2016030133,15,away,FALSE,OT,Barry Trotz,3,26,31,12
201603013310,2016030133,10,home,TRUE,OT,Mike Babcock,4,28,42,12
201603013415,2016030134,15,away,TRUE,REG,Barry Trotz,5,27,31,8
201603013410,2016030134,10,home,FALSE,REG,Mike Babcock,4,34,49,2
201603013510,2016030135,10,away,FALSE,OT,Mike Babcock,1,25,23,10
201603013515,2016030135,15,home,TRUE,OT,Barry Trotz,2,28,34,12
201603013615,2016030136,15,away,TRUE,OT,Barry Trotz,2,36,38,4
201603013610,2016030136,10,home,FALSE,OT,Mike Babcock,1,38,45,6
201603014129,2016030141,29,away,FALSE,REG,John Tortorella,1,32,49,6
20160301415,2016030141,5,home,TRUE,REG,Mike Sullivan,3,29,35,4
201603014229,2016030142,29,away,FALSE,REG,John Tortorella,1,40,51,28
20160301425,2016030142,5,home,TRUE,REG,Mike Sullivan,4,32,30,6
20160301435,2016030143,5,away,TRUE,OT,Mike Sullivan,5,47,31,4
201603014329,2016030143,29,home,FALSE,OT,John Tortorella,4,37,33,6
20160301445,2016030144,5,away,FALSE,REG,Mike Sullivan,4,31,23,6
201603014429,2016030144,29,home,TRUE,REG,John Tortorella,5,34,27,6
201603014529,2016030145,29,away,FALSE,REG,John Tortorella,2,51,37,8
20160301455,2016030145,5,home,TRUE,REG,Mike Sullivan,5,32,18,6
20140301412,2014030141,2,away,TRUE,REG,Jack Capuano,4,27,36,4
201403014115,2014030141,15,home,FALSE,REG,Barry Trotz,1,25,46,6
20140301422,2014030142,2,away,FALSE,REG,Jack Capuano,3,21,38,2
201403014215,2014030142,15,home,TRUE,REG,Barry Trotz,4,35,59,2
201403014315,2014030143,15,away,FALSE,OT,Barry Trotz,1,25,43,6
20140301432,2014030143,2,home,TRUE,OT,Jack Capuano,2,42,44,6
201403014415,2014030144,15,away,TRUE,OT,Barry Trotz,2,30,38,8
20140301442,2014030144,2,home,FALSE,OT,Jack Capuano,1,37,50,2
20140301452,2014030145,2,away,FALSE,REG,Jack Capuano,1,23,49,31
201403014515,2014030145,15,home,TRUE,REG,Barry Trotz,5,41,49,9
201403014615,2014030146,15,away,FALSE,REG,Barry Trotz,1,39,32,14
20140301462,2014030146,2,home,TRUE,REG,Jack Capuano,3,38,46,38
20140301472,2014030147,2,away,FALSE,REG,Jack Capuano,1,11,54,0
201403014715,2014030147,15,home,TRUE,REG,Barry Trotz,2,26,46,2
201603016119,2016030161,19,away,TRUE,OT,Mike Yeo,2,26,18,6
201603016130,2016030161,30,home,FALSE,OT,Bruce Boudreau,1,52,35,8
201603016219,2016030162,19,away,TRUE,REG,Mike Yeo,2,22,21,8
201603016230,2016030162,30,home,FALSE,REG,Bruce Boudreau,1,24,38,6
201603016330,2016030163,30,away,FALSE,REG,Bruce Boudreau,1,41,29,8
201603016319,2016030163,19,home,TRUE,REG,Mike Yeo,3,31,31,10
201603016430,2016030164,30,away,TRUE,REG,Bruce Boudreau,2,28,28,6
201603016419,2016030164,19,home,FALSE,REG,Mike Yeo,0,28,34,6
201603016519,2016030165,19,away,TRUE,OT,Mike Yeo,4,27,12,14
201603016530,2016030165,30,home,FALSE,OT,Bruce Boudreau,3,37,30,10
201503031114,2015030311,14,away,TRUE,REG,Jon Cooper,3,20,40,11
20150303115,2015030311,5,home,FALSE,REG,Mike Sullivan,1,35,31,6
201503031214,2015030312,14,away,FALSE,OT,Jon Cooper,2,21,36,4
20150303125,2015030312,5,home,TRUE,OT,Mike Sullivan,3,41,47,2
20150303135,2015030313,5,away,TRUE,REG,Mike Sullivan,4,48,16,6
201503031314,2015030313,14,home,FALSE,REG,Jon Cooper,2,28,30,20
20150303145,2015030314,5,away,FALSE,REG,Mike Sullivan,3,38,29,12
201503031414,2015030314,14,home,TRUE,REG,Jon Cooper,4,37,27,12
201503031514,2015030315,14,away,TRUE,OT,Jon Cooper,4,25,37,8
20150303155,2015030315,5,home,FALSE,OT,Mike Sullivan,3,34,43,8
20150303165,2015030316,5,away,TRUE,REG,Mike Sullivan,5,34,18,2
201503031614,2015030316,14,home,FALSE,REG,Jon Cooper,2,31,26,6
201503031714,2015030317,14,away,FALSE,REG,Jon Cooper,1,17,39,12
20150303175,2015030317,5,home,TRUE,REG,Mike Sullivan,2,39,30,6
20160302215,2016030221,5,away,TRUE,REG,Mike Sullivan,3,21,17,2
201603022115,2016030221,15,home,FALSE,REG,Barry Trotz,2,35,41,6
20160302225,2016030222,5,away,TRUE,REG,Mike Sullivan,6,24,19,10
201603022215,2016030222,15,home,FALSE,REG,Barry Trotz,2,36,37,16
201603022315,2016030223,15,away,TRUE,OT,Barry Trotz,3,33,31,23
20160302235,2016030223,5,home,FALSE,OT,Mike Sullivan,2,30,36,14
201603022415,2016030224,15,away,FALSE,REG,Barry Trotz,2,38,30,14
20160302245,2016030224,5,home,TRUE,REG,Mike Sullivan,3,19,40,12
20160302255,2016030225,5,away,FALSE,REG,Mike Sullivan,2,22,15,6
201603022515,2016030225,15,home,TRUE,REG,Barry Trotz,4,32,38,4
201603022615,2016030226,15,away,TRUE,REG,Barry Trotz,5,26,38,8
20160302265,2016030226,5,home,FALSE,REG,Mike Sullivan,2,18,32,10
20160302275,2016030227,5,away,TRUE,REG,Mike Sullivan,2,28,29,9
201603022715,2016030227,15,home,FALSE,REG,Barry Trotz,0,29,32,9
201403017152,2014030171,52,away,FALSE,REG,Paul Maurice,2,27,37,8
201403017124,2014030171,24,home,TRUE,REG,Bruce Boudreau,4,33,46,6
201403017252,2014030172,52,away,FALSE,REG,Paul Maurice,1,29,33,10
201403017224,2014030172,24,home,TRUE,REG,Bruce Boudreau,2,39,48,8
201403017324,2014030173,24,away,TRUE,OT,Bruce Boudreau,5,31,44,8
201403017352,2014030173,52,home,FALSE,OT,Paul Maurice,4,35,61,8
201403017424,2014030174,24,away,TRUE,REG,Bruce Boudreau,5,35,35,6
201403017452,2014030174,52,home,FALSE,REG,Paul Maurice,2,27,45,2
201703024128,2017030241,28,away,FALSE,REG,Peter DeBoer,0,33,33,31
201703024154,2017030241,54,home,TRUE,REG,Gerard Gallant,7,34,48,10
201703024228,2017030242,28,away,TRUE,OT,Peter DeBoer,4,47,48,12
201703024254,2017030242,54,home,FALSE,OT,Gerard Gallant,3,29,52,22
201703024354,2017030243,54,away,TRUE,OT,Gerard Gallant,4,33,35,8
201703024328,2017030243,28,home,FALSE,OT,Peter DeBoer,3,42,44,12
201703024454,2017030244,54,away,FALSE,REG,Gerard Gallant,0,34,37,22
201703024428,2017030244,28,home,TRUE,REG,Peter DeBoer,4,34,31,22
201703024528,2017030245,28,away,FALSE,REG,Peter DeBoer,3,30,35,20
201703024554,2017030245,54,home,TRUE,REG,Gerard Gallant,5,39,53,18
201703024654,2017030246,54,away,TRUE,REG,Gerard Gallant,3,33,38,4
201703024628,2017030246,28,home,FALSE,REG,Peter DeBoer,0,28,25,2
201703018128,2017030181,28,away,TRUE,REG,Peter DeBoer,3,34,22,8
201703018124,2017030181,24,home,FALSE,REG,Randy Carlyle,0,25,41,14
201703018228,2017030182,28,away,TRUE,REG,Peter DeBoer,3,35,20,6
201703018224,2017030182,24,home,FALSE,REG,Randy Carlyle,2,30,24,8
201703018324,2017030183,24,away,FALSE,REG,Randy Carlyle,1,46,44,28
201703018328,2017030183,28,home,TRUE,REG,Peter DeBoer,8,36,24,8
201703018424,2017030184,24,away,FALSE,REG,Randy Carlyle,1,31,27,6
201703018428,2017030184,28,home,TRUE,REG,Peter DeBoer,2,24,28,8
201703031115,2017030311,15,away,TRUE,REG,Barry Trotz,4,32,15,6
201703031114,2017030311,14,home,FALSE,REG,Jon Cooper,2,21,27,8
201703031215,2017030312,15,away,TRUE,REG,Barry Trotz,6,37,38,14
201703031214,2017030312,14,home,FALSE,REG,Jon Cooper,2,35,33,12
201703031314,2017030313,14,away,TRUE,REG,Jon Cooper,4,23,22,8
201703031315,2017030313,15,home,FALSE,REG,Barry Trotz,2,38,33,12
201703031414,2017030314,14,away,TRUE,REG,Jon Cooper,4,20,21,8
201703031415,2017030314,15,home,FALSE,REG,Barry Trotz,2,38,31,4
201703031515,2017030315,15,away,FALSE,REG,Barry Trotz,2,30,35,2
201703031514,2017030315,14,home,TRUE,REG,Jon Cooper,3,22,24,0
201703031614,2017030316,14,away,FALSE,REG,Jon Cooper,0,24,19,7
201703031615,2017030316,15,home,TRUE,REG,Barry Trotz,3,34,39,9
201703031715,2017030317,15,away,TRUE,REG,Barry Trotz,4,23,27,9
201703031714,2017030317,14,home,FALSE,REG,Jon Cooper,0,29,46,11
201703013129,2017030131,29,away,TRUE,OT,John Tortorella,4,27,30,21
201703013115,2017030131,15,home,FALSE,OT,Barry Trotz,3,30,25,8
201703013229,2017030132,29,away,TRUE,OT,John Tortorella,5,30,26,16
201703013215,2017030132,15,home,FALSE,OT,Barry Trotz,4,58,33,10
201703013315,2017030133,15,away,TRUE,OT,Barry Trotz,3,45,26,8
201703013329,2017030133,29,home,FALSE,OT,John Tortorella,2,35,36,8
201703013415,2017030134,15,away,TRUE,REG,Barry Trotz,4,33,19,6
201703013429,2017030134,29,home,FALSE,REG,John Tortorella,1,24,25,6
201703013529,2017030135,29,away,FALSE,OT,John Tortorella,3,42,33,8
201703013515,2017030135,15,home,TRUE,OT,Barry Trotz,4,29,38,10
201703013615,2017030136,15,away,TRUE,REG,Barry Trotz,6,28,21,10
201703013629,2017030136,29,home,FALSE,REG,John Tortorella,3,38,26,8
201703023152,2017030231,52,away,TRUE,REG,Paul Maurice,4,19,22,6
201703023118,2017030231,18,home,FALSE,REG,Peter Laviolette,1,48,29,0
201703023252,2017030232,52,away,FALSE,OT,Paul Maurice,4,50,23,10
201703023218,2017030232,18,home,TRUE,OT,Peter Laviolette,5,41,26,10
201703023318,2017030233,18,away,FALSE,REG,Peter Laviolette,4,30,21,17
201703023352,2017030233,52,home,TRUE,REG,Paul Maurice,7,45,30,15
201703023418,2017030234,18,away,TRUE,REG,Peter Laviolette,2,29,27,6
201703023452,2017030234,52,home,FALSE,REG,Paul Maurice,1,33,23,6
201703023552,2017030235,52,away,TRUE,REG,Paul Maurice,6,32,27,2
201703023518,2017030235,18,home,FALSE,REG,Peter Laviolette,2,40,23,6
201703023618,2017030236,18,away,TRUE,REG,Peter Laviolette,4,29,18,8
201703023652,2017030236,52,home,FALSE,REG,Paul Maurice,0,34,16,2
201703023752,2017030237,52,away,TRUE,REG,Paul Maurice,5,24,17,6
201703023718,2017030237,18,home,FALSE,REG,Peter Laviolette,1,37,17,2
201703017126,2017030171,26,away,FALSE,REG,John Stevens,0,30,68,6
201703017154,2017030171,54,home,TRUE,REG,Gerard Gallant,1,28,59,6
201703017226,2017030172,26,away,FALSE,OT,John Stevens,1,30,80,8
201703017254,2017030172,54,home,TRUE,OT,Gerard Gallant,2,56,56,6
201703017354,2017030173,54,away,TRUE,REG,Gerard Gallant,3,26,40,12
201703017326,2017030173,26,home,FALSE,REG,John Stevens,2,39,45,10
201703017454,2017030174,54,away,TRUE,REG,Gerard Gallant,1,21,37,4
201703017426,2017030174,26,home,FALSE,REG,John Stevens,0,31,41,2
20170302116,2017030211,6,away,TRUE,REG,Bruce Cassidy,6,24,27,6
201703021114,2017030211,14,home,FALSE,REG,Jon Cooper,2,36,33,2
20170302126,2017030212,6,away,FALSE,REG,Bruce Cassidy,2,20,24,14
201703021214,2017030212,14,home,TRUE,REG,Jon Cooper,4,31,42,12
201703021314,2017030213,14,away,TRUE,REG,Jon Cooper,4,37,26,19
20170302136,2017030213,6,home,FALSE,REG,Bruce Cassidy,1,29,36,27
201703021414,2017030214,14,away,TRUE,OT,Jon Cooper,4,28,33,8
20170302146,2017030214,6,home,FALSE,OT,Bruce Cassidy,3,32,30,8
20170302156,2017030215,6,away,FALSE,REG,Bruce Cassidy,1,28,29,8
201703021514,2017030215,14,home,TRUE,REG,Jon Cooper,3,22,37,8
20170301414,2017030141,4,away,FALSE,REG,Dave Hakstol,0,24,39,8
20170301415,2017030141,5,home,TRUE,REG,Mike Sullivan,7,33,27,8
20170301424,2017030142,4,away,TRUE,REG,Dave Hakstol,5,20,31,22
20170301425,2017030142,5,home,FALSE,REG,Mike Sullivan,1,35,31,20
20170301435,2017030143,5,away,TRUE,REG,Mike Sullivan,5,26,27,14
20170301434,2017030143,4,home,FALSE,REG,Dave Hakstol,1,27,38,16
20170301445,2017030144,5,away,TRUE,REG,Mike Sullivan,5,30,26,8
20170301444,2017030144,4,home,FALSE,REG,Dave Hakstol,0,26,37,8
20170301454,2017030145,4,away,TRUE,REG,Dave Hakstol,4,25,48,19
20170301455,2017030145,5,home,FALSE,REG,Mike Sullivan,2,32,25,11
20170301465,2017030146,5,away,TRUE,REG,Mike Sullivan,8,28,34,10
20170301464,2017030146,4,home,FALSE,REG,Dave Hakstol,5,26,37,6
20170301111,2017030111,1,away,FALSE,REG,John Hynes,2,31,36,2
201703011114,2017030111,14,home,TRUE,REG,Jon Cooper,5,32,35,4
20170301121,2017030112,1,away,FALSE,REG,John Hynes,3,44,36,10
201703011214,2017030112,14,home,TRUE,REG,Jon Cooper,5,26,35,10
201703011314,2017030113,14,away,FALSE,REG,Jon Cooper,2,36,34,68
20170301131,2017030113,1,home,TRUE,REG,John Hynes,5,41,33,64
201703011414,2017030114,14,away,TRUE,REG,Jon Cooper,3,37,19,14
20170301141,2017030114,1,home,FALSE,REG,John Hynes,1,28,25,12
20170301151,2017030115,1,away,FALSE,REG,John Hynes,1,27,22,10
201703011514,2017030115,14,home,TRUE,REG,Jon Cooper,3,38,28,2
201703032154,2017030321,54,away,FALSE,REG,Gerard Gallant,2,21,30,12
201703032152,2017030321,52,home,TRUE,REG,Paul Maurice,4,26,33,8
201703032254,2017030322,54,away,TRUE,REG,Gerard Gallant,3,28,7,8
201703032252,2017030322,52,home,FALSE,REG,Paul Maurice,1,31,19,6
201703032352,2017030323,52,away,FALSE,REG,Paul Maurice,2,35,48,22
201703032354,2017030323,54,home,TRUE,REG,Gerard Gallant,4,30,41,18
201703032452,2017030324,52,away,FALSE,REG,Paul Maurice,2,37,43,4
201703032454,2017030324,54,home,TRUE,REG,Gerard Gallant,3,29,45,8
201703032554,2017030325,54,away,TRUE,REG,Gerard Gallant,2,32,17,8
201703032552,2017030325,52,home,FALSE,REG,Paul Maurice,1,32,18,4
201703012110,2017030121,10,away,FALSE,REG,Mike Babcock,1,27,42,23
20170301216,2017030121,6,home,TRUE,REG,Bruce Cassidy,5,40,37,6
201703012210,2017030122,10,away,FALSE,REG,Mike Babcock,3,33,28,10
20170301226,2017030122,6,home,TRUE,REG,Bruce Cassidy,7,28,34,10
20170301236,2017030123,6,away,FALSE,REG,Bruce Cassidy,2,42,26,4
201703012310,2017030123,10,home,TRUE,REG,Mike Babcock,4,30,38,4
20170301246,2017030124,6,away,TRUE,REG,Bruce Cassidy,3,21,40,2
201703012410,2017030124,10,home,FALSE,REG,Mike Babcock,1,32,26,0
201703012510,2017030125,10,away,TRUE,REG,Mike Babcock,4,21,28,16
20170301256,2017030125,6,home,FALSE,REG,Bruce Cassidy,3,45,28,6
20170301266,2017030126,6,away,FALSE,REG,Bruce Cassidy,1,33,23,8
201703012610,2017030126,10,home,TRUE,REG,Mike Babcock,3,30,23,6
201703012710,2017030127,10,away,FALSE,REG,Mike Babcock,4,24,31,8
20170301276,2017030127,6,home,TRUE,REG,Bruce Cassidy,7,36,33,8
201703015121,2017030151,21,away,FALSE,REG,Jared Bednar,2,27,24,16
201703015118,2017030151,18,home,TRUE,REG,Peter Laviolette,5,31,36,6
201703015221,2017030152,21,away,FALSE,REG,Jared Bednar,4,30,25,14
201703015218,2017030152,18,home,TRUE,REG,Peter Laviolette,5,33,24,14
201703015318,2017030153,18,away,FALSE,REG,Peter Laviolette,3,32,38,16
201703015321,2017030153,21,home,TRUE,REG,Jared Bednar,5,34,32,12
201703015418,2017030154,18,away,TRUE,REG,Peter Laviolette,3,34,30,14
201703015421,2017030154,21,home,FALSE,REG,Jared Bednar,2,33,36,10
201703015521,2017030155,21,away,TRUE,REG,Jared Bednar,2,27,17,6
201703015518,2017030155,18,home,FALSE,REG,Peter Laviolette,1,45,16,4
201703015618,2017030156,18,away,TRUE,REG,Peter Laviolette,5,37,36,4
201703015621,2017030156,21,home,FALSE,REG,Jared Bednar,0,22,30,20
201703041115,2017030411,15,away,FALSE,REG,Barry Trotz,4,28,38,4
201703041154,2017030411,54,home,TRUE,REG,Gerard Gallant,6,34,25,4
201703041215,2017030412,15,away,TRUE,REG,Barry Trotz,3,26,46,14
201703041254,2017030412,54,home,FALSE,REG,Gerard Gallant,2,39,39,23
201703041354,2017030413,54,away,FALSE,REG,Gerard Gallant,1,22,31,8
201703041315,2017030413,15,home,TRUE,REG,Barry Trotz,3,26,38,4
201703041454,2017030414,54,away,FALSE,REG,Gerard Gallant,2,30,39,32
201703041415,2017030414,15,home,TRUE,REG,Barry Trotz,6,23,29,20
201703041515,2017030415,15,away,TRUE,REG,Barry Trotz,4,33,27,8
201703041554,2017030415,54,home,FALSE,REG,Gerard Gallant,3,31,39,12
20170302215,2017030221,5,away,TRUE,REG,Mike Sullivan,3,25,24,2
201703022115,2017030221,15,home,FALSE,REG,Barry Trotz,2,34,44,4
20170302225,2017030222,5,away,FALSE,REG,Mike Sullivan,1,33,31,10
201703022215,2017030222,15,home,TRUE,REG,Barry Trotz,4,32,33,10
201703022315,2017030223,15,away,TRUE,REG,Barry Trotz,4,22,41,12
20170302235,2017030223,5,home,FALSE,REG,Mike Sullivan,3,22,52,12
201703022415,2017030224,15,away,FALSE,REG,Barry Trotz,1,21,43,13
20170302245,2017030224,5,home,TRUE,REG,Mike Sullivan,3,24,25,11
20170302255,2017030225,5,away,FALSE,REG,Mike Sullivan,3,39,28,6
201703022515,2017030225,15,home,TRUE,REG,Barry Trotz,6,32,26,10
201703022615,2017030226,15,away,TRUE,OT,Barry Trotz,2,30,36,2
20170302265,2017030226,5,home,FALSE,OT,Mike Sullivan,1,22,33,2
201703016130,2017030161,30,away,FALSE,REG,Bruce Boudreau,2,20,31,4
201703016152,2017030161,52,home,TRUE,REG,Paul Maurice,3,40,39,2
201703016230,2017030162,30,away,FALSE,REG,Bruce Boudreau,1,17,23,40
201703016252,2017030162,52,home,TRUE,REG,Paul Maurice,4,44,38,42
201703016352,2017030163,52,away,FALSE,REG,Paul Maurice,2,31,26,6
201703016330,2017030163,30,home,TRUE,REG,Bruce Boudreau,6,29,19,10
201703016452,2017030164,52,away,TRUE,REG,Paul Maurice,2,28,24,4
201703016430,2017030164,30,home,FALSE,REG,Bruce Boudreau,0,30,19,2
201703016530,2017030165,30,away,FALSE,REG,Bruce Boudreau,0,30,14,4
201703016552,2017030165,52,home,TRUE,REG,Paul Maurice,5,26,30,6
201302067419,2013020674,19,away,FALSE,REG,Ken Hitchcock,1,31,19,4
201302067423,2013020674,23,home,TRUE,REG,John Tortorella,2,22,14,2
201302017724,2013020177,24,away,TRUE,REG,Bruce Boudreau,3,37,23,6
20130201774,2013020177,4,home,FALSE,REG,Craig Berube,2,28,35,4
201202022529,2012020225,29,away,FALSE,REG,Todd Richards,2,27,22,6
201202022524,2012020225,24,home,TRUE,REG,Bruce Boudreau,3,29,24,6
201202057712,2012020577,12,away,FALSE,REG,Kirk Muller,2,42,20,4
20120205776,2012020577,6,home,TRUE,REG,Claude Julien,6,36,15,2
201302108517,2013021085,17,away,FALSE,REG,Mike Babcock,2,33,32,8
201302108529,2013021085,29,home,TRUE,REG,Todd Richards,4,28,33,6
20120201221,2012020122,1,away,TRUE,REG,Peter DeBoer,3,27,19,21
20120201222,2012020122,2,home,FALSE,REG,Jack Capuano,0,22,24,15
201202038726,2012020387,26,away,FALSE,REG,Darryl Sutter,2,33,29,6
201202038727,2012020387,27,home,TRUE,REG,Dave Tippett,5,29,32,10
201302103615,2013021036,15,away,TRUE,REG,Adam Oates,3,30,25,12
201302103624,2013021036,24,home,FALSE,REG,Bruce Boudreau,2,45,33,8
201202051026,2012020510,26,away,FALSE,SO,Darryl Sutter,3,31,11,8
201202051030,2012020510,30,home,TRUE,SO,Mike Yeo,3,28,23,4
201302070420,2013020704,20,away,FALSE,REG,Bob Hartley,2,24,15,10
201302070418,2013020704,18,home,TRUE,REG,Barry Trotz,4,34,7,6
201302002117,2013020021,17,away,FALSE,REG,Mike Babcock,1,26,16,8
20130200216,2013020021,6,home,TRUE,REG,Claude Julien,4,37,23,4
201202051115,2012020511,15,away,TRUE,SO,Adam Oates,3,38,19,6
20120205117,2012020511,7,home,FALSE,SO,Ron Rolston,3,23,33,10
201202011616,2012020116,16,away,TRUE,SO,Joel Quenneville,2,19,13,15
201202011620,2012020116,20,home,FALSE,SO,Bob Hartley,2,47,7,7
201302088519,2013020885,19,away,FALSE,REG,Ken Hitchcock,0,20,31,8
201302088523,2013020885,23,home,TRUE,REG,John Tortorella,1,35,18,6
20130209378,2013020937,8,away,TRUE,SO,Michel Therrien,3,31,33,17
201302093724,2013020937,24,home,FALSE,SO,Bruce Boudreau,3,42,37,15
20130202754,2013020275,4,away,TRUE,REG,Craig Berube,2,21,31,10
20130202755,2013020275,5,home,FALSE,REG,Dan Bylsma,1,31,24,6
20130204115,2013020411,5,away,TRUE,OT,Dan Bylsma,3,34,26,8
20130204112,2013020411,2,home,FALSE,OT,Jack Capuano,2,23,20,14
201302044252,2013020442,52,away,TRUE,OT,Claude Noel,2,36,22,11
201302044214,2013020442,14,home,FALSE,OT,Jon Cooper,1,29,25,15
201302023013,2013020230,13,away,FALSE,REG,Kevin Dineen,1,24,16,12
20130202306,2013020230,6,home,TRUE,REG,Claude Julien,4,30,24,18
201302033514,2013020335,14,away,FALSE,REG,Jon Cooper,1,37,24,4
201302033528,2013020335,28,home,TRUE,REG,Todd McLellan,5,36,12,2
20130211876,2013021187,6,away,FALSE,SO,Claude Julien,3,24,13,6
201302118730,2013021187,30,home,TRUE,SO,Mike Yeo,3,24,11,10
201302089828,2013020898,28,away,FALSE,REG,Todd McLellan,2,38,11,4
20130208987,2013020898,7,home,TRUE,REG,Ted Nolan,4,20,14,4
201302058515,2013020585,15,away,FALSE,SO,Adam Oates,1,50,10,7
20130205857,2013020585,7,home,TRUE,SO,Ted Nolan,1,17,31,21
201202052521,2012020525,21,away,FALSE,REG,Joe Sacco,2,24,25,4
201202052517,2012020525,17,home,TRUE,REG,Mike Babcock,3,20,20,6
201302087523,2013020875,23,away,FALSE,REG,John Tortorella,1,33,37,10
201302087510,2013020875,10,home,TRUE,REG,Randy Carlyle,3,24,41,8
201202070522,2012020705,22,away,TRUE,REG,Ralph Krueger,6,17,15,9
201202070530,2012020705,30,home,FALSE,REG,Mike Yeo,1,39,25,29
201302018510,2013020185,10,away,TRUE,REG,Randy Carlyle,4,22,19,22
201302018520,2013020185,20,home,FALSE,REG,Bob Hartley,2,43,17,24
201302080530,2013020805,30,away,TRUE,REG,Mike Yeo,4,33,21,8
201302080524,2013020805,24,home,FALSE,REG,Bruce Boudreau,2,33,25,12
201302023820,2013020238,20,away,FALSE,REG,Bob Hartley,2,20,16,13
201302023819,2013020238,19,home,TRUE,REG,Ken Hitchcock,3,27,9,19
201302065220,2013020652,20,away,FALSE,REG,Bob Hartley,0,27,21,21
201302065227,2013020652,27,home,TRUE,REG,Dave Tippett,6,30,24,19
20130205801,2013020580,1,away,TRUE,REG,Peter DeBoer,2,25,32,11
20130205802,2013020580,2,home,FALSE,REG,Jack Capuano,1,31,31,7
201302035629,2013020356,29,away,TRUE,REG,Todd Richards,6,22,43,12
201302035610,2013020356,10,home,FALSE,REG,Randy Carlyle,0,18,37,18
201302020810,2013020208,10,away,FALSE,REG,Randy Carlyle,0,21,28,52
201302020823,2013020208,23,home,TRUE,REG,John Tortorella,4,47,8,42
201302079513,2013020795,13,away,FALSE,REG,Peter Horachek,2,30,20,10
20130207956,2013020795,6,home,TRUE,REG,Claude Julien,6,41,16,4
201202034722,2012020347,22,away,FALSE,REG,Ralph Krueger,0,22,26,7
